,z-nm,x-nm,y-nm,Trace_ID,chr,start,stop,color-channel,FOV_ID
38636,3806.6332614874796,77509.09202708252,22729.173115332687,15007_CAST,chr3,34786078,34791078,561nm,15
38637,4129.77150746253,77267.33154200565,22800.48168274402,15007_CAST,chr3,34791078,34796078,750nm,15
38638,,,,15007_CAST,chr3,34796078,34801078,647nm,15
38639,,,,15007_CAST,chr3,34801078,34806078,561nm,15
38640,,,,15011_CAST,chr3,34601078,34606078,750nm,15
38641,,,,15011_CAST,chr3,34606078,34611078,647nm,15
38642,,,,15011_CAST,chr3,34611078,34616078,561nm,15
38643,4687.77200800916,53086.098340810844,40694.35515499066,15011_CAST,chr3,34616078,34621078,750nm,15
38644,4836.166287651003,53000.03901628703,40808.24178002307,15011_CAST,chr3,34621078,34626078,647nm,15
38645,4659.581574796469,52977.81094940193,40696.88460425224,15011_CAST,chr3,34626078,34631078,561nm,15
38646,4878.132295181482,52940.407365545005,40670.892995960574,15011_CAST,chr3,34631078,34636078,750nm,15
38647,,,,15011_CAST,chr3,34636078,34641078,647nm,15
38648,4789.566819523939,52912.87990390549,40596.37073147097,15011_CAST,chr3,34641078,34646078,561nm,15
38649,4877.114617352942,52984.25503975434,40605.16622284618,15011_CAST,chr3,34646078,34651078,750nm,15
38650,4855.536149070329,52964.55613583443,40725.437298518395,15011_CAST,chr3,34651078,34656078,647nm,15
38651,4655.882950833161,52928.73819863192,40583.328212994,15011_CAST,chr3,34656078,34661078,561nm,15
38652,4822.683001432516,53020.84902461676,40544.10736323458,15011_CAST,chr3,34661078,34666078,750nm,15
38653,4880.780726599873,53029.95214166072,40604.19757703203,15011_CAST,chr3,34666078,34671078,647nm,15
38654,4829.872181940327,52936.589231342376,40584.0731651734,15011_CAST,chr3,34671078,34676078,561nm,15
38655,4891.580521714132,53050.12896008508,40506.89301793911,15011_CAST,chr3,34676078,34681078,750nm,15
38656,,,,15011_CAST,chr3,34681078,34686078,647nm,15
38657,4781.012391601245,53037.28412312265,40500.000703724254,15011_CAST,chr3,34686078,34691078,561nm,15
38658,4708.985158402621,53130.1323399713,40543.525665606896,15011_CAST,chr3,34691078,34696078,750nm,15
38659,5278.215530291692,52945.787240696125,40453.55643664998,15011_CAST,chr3,34696078,34701078,647nm,15
38660,5135.298589135279,52982.95232897423,40372.24794530583,15011_CAST,chr3,34701078,34706078,561nm,15
38661,,,,15011_CAST,chr3,34706078,34711078,750nm,15
38662,4713.109093846707,53249.32031536345,40599.243408149,15011_CAST,chr3,34711078,34716078,647nm,15
38663,5433.042151898387,53087.776228735434,41149.96938511512,15011_CAST,chr3,34716078,34721078,561nm,15
38664,5407.435403333595,53150.28380511877,41113.31566302692,15011_CAST,chr3,34721078,34726078,750nm,15
38665,4703.370602273156,53043.90902479821,40637.122300678355,15011_CAST,chr3,34726078,34731078,647nm,15
38666,4742.11557955652,52885.32328492765,40412.925528764004,15011_CAST,chr3,34726078,34726078,561nm,15
38667,4645.344540525914,53009.3776755586,40560.026110985025,15011_CAST,chr3,34731078,34736078,750nm,15
38668,4629.026890531893,52861.55072836198,40426.061346483984,15011_CAST,chr3,34736078,34741078,647nm,15
38669,4706.176489080728,52860.88132851426,40336.03242570092,15011_CAST,chr3,34741078,34746078,561nm,15
38670,4680.666818152755,52894.40950852523,40742.94239527262,15011_CAST,chr3,34746078,34751078,750nm,15
38671,4701.477478817234,52972.003778053746,40825.51835261916,15011_CAST,chr3,34751078,34756078,647nm,15
38672,4496.101556486449,52929.4290385464,40615.086716887585,15011_CAST,chr3,34756078,34761078,561nm,15
38673,4699.290167941097,52975.24126633956,40574.64622067729,15011_CAST,chr3,34761078,34766078,750nm,15
38674,4714.456724717292,52967.26129455791,40617.578018428365,15011_CAST,chr3,34766078,34771078,647nm,15
38675,,,,15011_CAST,chr3,34771078,34776078,561nm,15
38676,4846.188564770741,52858.38662704007,40575.13375102446,15011_CAST,chr3,34776078,34781078,750nm,15
38677,,,,15011_CAST,chr3,34781078,34786078,647nm,15
38678,4786.940821241317,52764.511971563225,40492.580042597205,15011_CAST,chr3,34786078,34791078,561nm,15
38679,4570.957204060131,52937.32810630339,40545.99004384278,15011_CAST,chr3,34791078,34796078,750nm,15
38680,4784.652433598375,52996.36870744382,40700.538985923544,15011_CAST,chr3,34796078,34801078,647nm,15
38681,4700.559194783265,53732.72147200329,41337.4951434215,15011_CAST,chr3,34801078,34806078,561nm,15
38682,,,,15013_CAST,chr3,34601078,34606078,750nm,15
38683,5352.584601184987,90885.20640836723,42248.86679726232,15013_CAST,chr3,34606078,34611078,647nm,15
38684,,,,15013_CAST,chr3,34611078,34616078,561nm,15
38685,,,,15013_CAST,chr3,34616078,34621078,750nm,15
38686,5312.505346107761,90739.93010191442,42315.65309928657,15013_CAST,chr3,34621078,34626078,647nm,15
38687,5362.219007583664,90878.30512737186,42298.88684197104,15013_CAST,chr3,34626078,34631078,561nm,15
38688,,,,15013_CAST,chr3,34631078,34636078,750nm,15
38689,5352.328333461492,90712.20947342874,42311.91349243568,15013_CAST,chr3,34636078,34641078,647nm,15
38690,5314.7299242564995,90681.05966378303,42246.37106819219,15013_CAST,chr3,34641078,34646078,561nm,15
38691,5369.028229641448,90792.69647975081,42170.81349302297,15013_CAST,chr3,34646078,34651078,750nm,15
38692,5387.856541559994,90788.67332859155,42248.35807206061,15013_CAST,chr3,34651078,34656078,647nm,15
38693,5779.714796264775,90807.46514715452,42058.5788723867,15013_CAST,chr3,34656078,34661078,561nm,15
38694,,,,15013_CAST,chr3,34661078,34666078,750nm,15
38695,5698.99974200462,90753.35890239426,42177.29477531689,15013_CAST,chr3,34666078,34671078,647nm,15
38696,5639.5081260178795,90801.87147852808,42170.474357030325,15013_CAST,chr3,34671078,34676078,561nm,15
38697,,,,15013_CAST,chr3,34676078,34681078,750nm,15
38698,5617.267590681209,90771.01301890332,42160.92792148593,15013_CAST,chr3,34681078,34686078,647nm,15
38699,,,,15013_CAST,chr3,34686078,34691078,561nm,15
38700,5252.10434120182,90573.89458263291,42517.081090308704,15013_CAST,chr3,34691078,34696078,750nm,15
38701,5327.468070593928,90533.2830329909,42504.76809766693,15013_CAST,chr3,34696078,34701078,647nm,15
38702,5706.171441225475,90725.1733809889,42091.74077359307,15013_CAST,chr3,34701078,34706078,561nm,15
38703,5792.387613604132,90715.86982813425,42171.90816489262,15013_CAST,chr3,34706078,34711078,750nm,15
38704,,,,15013_CAST,chr3,34711078,34716078,647nm,15
38705,,,,15013_CAST,chr3,34716078,34721078,561nm,15
38706,5448.525324925602,90802.9985572515,42195.00820964151,15013_CAST,chr3,34721078,34726078,750nm,15
38707,5567.323664293696,90747.67304450404,42185.83331182289,15013_CAST,chr3,34726078,34731078,647nm,15
38708,,,,15013_CAST,chr3,34726078,34726078,561nm,15
38709,,,,15013_CAST,chr3,34731078,34736078,750nm,15
38710,,,,15013_CAST,chr3,34736078,34741078,647nm,15
38711,5564.581166161105,90791.28494494359,42258.353583963035,15013_CAST,chr3,34741078,34746078,561nm,15
38712,5644.799413879349,90762.75768485463,42056.95684053935,15013_CAST,chr3,34746078,34751078,750nm,15
38713,5682.379482086333,90785.37265829291,42134.68922856784,15013_CAST,chr3,34751078,34756078,647nm,15
38714,,,,15013_CAST,chr3,34756078,34761078,561nm,15
38715,5681.842596626114,90845.3263753007,42168.82142056438,15013_CAST,chr3,34761078,34766078,750nm,15
38716,5747.371760661102,90835.28752081399,42073.50690068946,15013_CAST,chr3,34766078,34771078,647nm,15
38717,,,,15013_CAST,chr3,34771078,34776078,561nm,15
38718,,,,15013_CAST,chr3,34776078,34781078,750nm,15
38719,,,,15013_CAST,chr3,34781078,34786078,647nm,15
38720,,,,15013_CAST,chr3,34786078,34791078,561nm,15
38721,,,,15013_CAST,chr3,34791078,34796078,750nm,15
38722,5799.841987142058,90686.15560766075,41985.93520484901,15013_CAST,chr3,34796078,34801078,647nm,15
38723,5353.210978348801,90557.30768314227,42369.61525832812,15013_CAST,chr3,34801078,34806078,561nm,15
38724,2114.8376066444534,44556.57366314677,46641.2389338103,15014_CAST,chr3,34601078,34606078,750nm,15
38725,2133.9881217068632,44471.066850428535,46437.049008874994,15014_CAST,chr3,34606078,34611078,647nm,15
38726,,,,15014_CAST,chr3,34611078,34616078,561nm,15
38727,,,,15014_CAST,chr3,34616078,34621078,750nm,15
38728,2800.6215796215133,44544.90585887214,46366.38564546183,15014_CAST,chr3,34621078,34626078,647nm,15
38729,,,,15014_CAST,chr3,34626078,34631078,561nm,15
38730,2348.4390963216388,44445.144313690544,46521.811094588,15014_CAST,chr3,34631078,34636078,750nm,15
38731,2259.073071831191,44521.36523644636,46517.0361841816,15014_CAST,chr3,34636078,34641078,647nm,15
38732,,,,15014_CAST,chr3,34641078,34646078,561nm,15
38733,,,,15014_CAST,chr3,34646078,34651078,750nm,15
38734,2226.0794872741585,44658.30973263621,46358.77535174805,15014_CAST,chr3,34651078,34656078,647nm,15
38735,2222.905732642637,44653.52616951132,46402.174237423,15014_CAST,chr3,34656078,34661078,561nm,15
38736,,,,15014_CAST,chr3,34661078,34666078,750nm,15
38737,2296.9276341949976,44528.9259116599,46315.51610344548,15014_CAST,chr3,34666078,34671078,647nm,15
38738,2201.200282851704,44475.06554024106,46445.88919756975,15014_CAST,chr3,34671078,34676078,561nm,15
38739,,,,15014_CAST,chr3,34676078,34681078,750nm,15
38740,2220.8246292913004,44545.81352879928,46466.73517107732,15014_CAST,chr3,34681078,34686078,647nm,15
38741,2091.796058704266,44398.06606884706,46468.89563052892,15014_CAST,chr3,34686078,34691078,561nm,15
38742,,,,15014_CAST,chr3,34691078,34696078,750nm,15
38743,2132.834367244827,44378.06970180021,46384.73953797386,15014_CAST,chr3,34696078,34701078,647nm,15
38744,2115.502414978499,44359.19668379335,46447.44241785345,15014_CAST,chr3,34701078,34706078,561nm,15
38745,2185.9236259500503,44390.29526216027,46543.59244199503,15014_CAST,chr3,34706078,34711078,750nm,15
38746,,,,15014_CAST,chr3,34711078,34716078,647nm,15
38747,2268.9257778268116,44554.94811193908,46480.24880013606,15014_CAST,chr3,34716078,34721078,561nm,15
38748,2191.3005587362045,44523.24534098778,46502.42112652364,15014_CAST,chr3,34721078,34726078,750nm,15
38749,2249.1473381331334,44508.60746407902,46513.061997537276,15014_CAST,chr3,34726078,34731078,647nm,15
38750,2184.2622937577908,44342.28142443215,46831.25628396651,15014_CAST,chr3,34726078,34726078,561nm,15
38751,2292.384798330955,44611.317100903914,46643.09304873952,15014_CAST,chr3,34731078,34736078,750nm,15
38752,2250.770172620076,44711.87139525062,46565.12162764613,15014_CAST,chr3,34736078,34741078,647nm,15
38753,2535.2913136776856,44856.04204779276,45731.82468760186,15014_CAST,chr3,34741078,34746078,561nm,15
38754,2231.442321397972,44774.90375293115,45903.660110919365,15014_CAST,chr3,34746078,34751078,750nm,15
38755,,,,15014_CAST,chr3,34751078,34756078,647nm,15
38756,2490.7100235487464,44609.027311344325,46488.19286990149,15014_CAST,chr3,34756078,34761078,561nm,15
38757,2429.044226542304,44537.073636256915,46423.0067302137,15014_CAST,chr3,34761078,34766078,750nm,15
38758,2335.0011935864727,44583.425449869974,46433.34171563762,15014_CAST,chr3,34766078,34771078,647nm,15
38759,2301.952499601174,44553.81594913243,46560.77611649473,15014_CAST,chr3,34771078,34776078,561nm,15
38760,2386.214139059472,44566.57599215147,46410.15557197325,15014_CAST,chr3,34776078,34781078,750nm,15
38761,2471.710613336334,44674.42184437888,46364.51468733404,15014_CAST,chr3,34781078,34786078,647nm,15
38762,,,,15014_CAST,chr3,34786078,34791078,561nm,15
38763,2583.39579788675,44607.69337122491,46274.70214835218,15014_CAST,chr3,34791078,34796078,750nm,15
38764,,,,15014_CAST,chr3,34796078,34801078,647nm,15
38765,2657.4337922660184,44767.833396803886,46436.278877540775,15014_CAST,chr3,34801078,34806078,561nm,15
38766,,,,15017_CAST,chr3,34601078,34606078,750nm,15
38767,5128.868708084581,172830.70815100183,57312.85410327381,15017_CAST,chr3,34606078,34611078,647nm,15
38768,,,,15017_CAST,chr3,34611078,34616078,561nm,15
38769,5711.6163052561205,173024.25242043132,57415.07010935135,15017_CAST,chr3,34616078,34621078,750nm,15
38770,,,,15017_CAST,chr3,34621078,34626078,647nm,15
38771,,,,15017_CAST,chr3,34626078,34631078,561nm,15
38772,5718.620583055882,172965.7819974809,57216.76326295386,15017_CAST,chr3,34631078,34636078,750nm,15
38773,5762.227803997728,173013.18276423195,57300.62014845172,15017_CAST,chr3,34636078,34641078,647nm,15
38774,5747.160862191151,172984.2140507391,57355.477663193735,15017_CAST,chr3,34641078,34646078,561nm,15
38775,5736.117350996707,173045.74119554652,57195.35229324007,15017_CAST,chr3,34646078,34651078,750nm,15
38776,5789.231222865171,173071.40437118837,57368.139084276714,15017_CAST,chr3,34651078,34656078,647nm,15
38777,,,,15017_CAST,chr3,34656078,34661078,561nm,15
38778,,,,15017_CAST,chr3,34661078,34666078,750nm,15
38779,5799.500471289365,173005.82601192038,57363.105173677766,15017_CAST,chr3,34666078,34671078,647nm,15
38780,,,,15017_CAST,chr3,34671078,34676078,561nm,15
38781,5250.898172670678,173345.92027713486,57448.1055059403,15017_CAST,chr3,34676078,34681078,750nm,15
38782,5372.9790634030005,173094.95087409625,57464.56291657742,15017_CAST,chr3,34681078,34686078,647nm,15
38783,5587.439405800137,172962.48515738125,57539.20685948595,15017_CAST,chr3,34686078,34691078,561nm,15
38784,,,,15017_CAST,chr3,34691078,34696078,750nm,15
38785,5489.404138837664,173098.61743570698,57448.88690157912,15017_CAST,chr3,34696078,34701078,647nm,15
38786,,,,15017_CAST,chr3,34701078,34706078,561nm,15
38787,5588.8483317420405,173114.23370586042,57484.67174078687,15017_CAST,chr3,34706078,34711078,750nm,15
38788,,,,15017_CAST,chr3,34711078,34716078,647nm,15
38789,,,,15017_CAST,chr3,34716078,34721078,561nm,15
38790,,,,15017_CAST,chr3,34721078,34726078,750nm,15
38791,5537.0865057402725,173063.95833683998,57401.740490600816,15017_CAST,chr3,34726078,34731078,647nm,15
38792,5507.873614361835,173072.66492404393,57359.751874627844,15017_CAST,chr3,34726078,34726078,561nm,15
38793,5487.834632338156,173035.6680305484,57309.742425991564,15017_CAST,chr3,34731078,34736078,750nm,15
38794,5465.7740998888385,173008.99475710277,57350.73924163613,15017_CAST,chr3,34736078,34741078,647nm,15
38795,5474.368956763812,173092.36973361063,57309.6344816338,15017_CAST,chr3,34741078,34746078,561nm,15
38796,5547.369077246887,173255.12382151905,57276.45878970958,15017_CAST,chr3,34746078,34751078,750nm,15
38797,5828.981415005975,173173.33853566978,57298.85667363802,15017_CAST,chr3,34751078,34756078,647nm,15
38798,,,,15017_CAST,chr3,34756078,34761078,561nm,15
38799,,,,15017_CAST,chr3,34761078,34766078,750nm,15
38800,5708.232002897018,173175.12301339812,57325.63946702266,15017_CAST,chr3,34766078,34771078,647nm,15
38801,,,,15017_CAST,chr3,34771078,34776078,561nm,15
38802,5508.950859400755,173080.03911547374,57372.89680305308,15017_CAST,chr3,34776078,34781078,750nm,15
38803,5654.777403738872,173273.51722794448,57298.47498754816,15017_CAST,chr3,34781078,34786078,647nm,15
38804,,,,15017_CAST,chr3,34786078,34791078,561nm,15
38805,5704.5507354528845,172973.8220117033,57353.46459279012,15017_CAST,chr3,34791078,34796078,750nm,15
38806,5469.345228464987,173311.1552884973,57163.08151013998,15017_CAST,chr3,34796078,34801078,647nm,15
38807,5602.493854305344,173355.25645405773,57142.88774540127,15017_CAST,chr3,34801078,34806078,561nm,15
38808,3016.032704704459,85886.95696457253,55298.53208434978,15019_CAST,chr3,34601078,34606078,750nm,15
38809,2907.8778699380186,85893.53128770697,55231.94726075396,15019_CAST,chr3,34606078,34611078,647nm,15
38810,,,,15019_CAST,chr3,34611078,34616078,561nm,15
38811,2588.62846777494,85499.77590121356,55359.350243158166,15019_CAST,chr3,34616078,34621078,750nm,15
38812,,,,15019_CAST,chr3,34621078,34626078,647nm,15
38813,2689.9299127444247,85585.57468006562,55382.989579357396,15019_CAST,chr3,34626078,34631078,561nm,15
38814,2557.5595034966304,85868.09812664498,55216.14734108866,15019_CAST,chr3,34631078,34636078,750nm,15
38815,2643.5946939050364,85717.54742809675,55455.77977282208,15019_CAST,chr3,34636078,34641078,647nm,15
38816,2617.551229988152,85708.48126412074,55437.78367851137,15019_CAST,chr3,34641078,34646078,561nm,15
38817,2602.848753993855,85777.23457943104,55308.9436664853,15019_CAST,chr3,34646078,34651078,750nm,15
38818,,,,15019_CAST,chr3,34651078,34656078,647nm,15
38819,2595.9525608598183,85914.03024369008,55194.8505554919,15019_CAST,chr3,34656078,34661078,561nm,15
38820,2661.630374411175,85870.80538873367,55150.59520981702,15019_CAST,chr3,34661078,34666078,750nm,15
38821,2711.099668871782,85686.89609490638,55282.092553491275,15019_CAST,chr3,34666078,34671078,647nm,15
38822,,,,15019_CAST,chr3,34671078,34676078,561nm,15
38823,2475.209379721764,85632.39050016498,55142.690046800475,15019_CAST,chr3,34676078,34681078,750nm,15
38824,2519.3459974893744,85935.85115592595,55205.82752541009,15019_CAST,chr3,34681078,34686078,647nm,15
38825,2618.878908395317,85852.22085410383,55202.83559019024,15019_CAST,chr3,34686078,34691078,561nm,15
38826,2495.7318704860236,85955.11239713021,55178.306771262694,15019_CAST,chr3,34691078,34696078,750nm,15
38827,,,,15019_CAST,chr3,34696078,34701078,647nm,15
38828,2648.6413397926785,85770.3909266604,55220.37860857564,15019_CAST,chr3,34701078,34706078,561nm,15
38829,2723.118243446193,85911.96791756366,55156.22627586331,15019_CAST,chr3,34706078,34711078,750nm,15
38830,,,,15019_CAST,chr3,34711078,34716078,647nm,15
38831,2806.9084038738347,85871.73360291896,55208.33323548794,15019_CAST,chr3,34716078,34721078,561nm,15
38832,2653.9299514709014,85870.48300647574,55261.06885956046,15019_CAST,chr3,34721078,34726078,750nm,15
38833,2550.704872089407,85816.62215082585,55338.77361400796,15019_CAST,chr3,34726078,34731078,647nm,15
38834,2633.245556083197,85966.20891166071,55273.79278506834,15019_CAST,chr3,34726078,34726078,561nm,15
38835,2672.600287033832,86003.71744231932,55345.69043076209,15019_CAST,chr3,34731078,34736078,750nm,15
38836,2449.739667183547,86010.11925962842,54960.56661776312,15019_CAST,chr3,34736078,34741078,647nm,15
38837,2492.28575747505,86003.93948888364,55220.79294282624,15019_CAST,chr3,34741078,34746078,561nm,15
38838,2714.1788383351786,86010.63778461589,55125.25268209463,15019_CAST,chr3,34746078,34751078,750nm,15
38839,,,,15019_CAST,chr3,34751078,34756078,647nm,15
